Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address,order_datetime,revenue
177240,"27in FHD Monitor",1,149.99,"04/13/19 18:30","226 Washington St, Los Angeles, CA 90001",NULL,149.99
177241,"Lightning Charging Cable",1,14.95,"04-03-2019 17:58","999 North St, Dallas, TX 75001",NULL,14.95
177242,"USB-C Charging Cable",1,11.95,"04-12-2019 16:12","354 Center St, New York City, NY 10001",NULL,11.95
177243,"AAA Batteries (4-pack)",1,2.99,"04/29/19 20:37","287 North St, Los Angeles, CA 90001",NULL,2.99
177244,"USB-C Charging Cable",1,11.95,"04-03-2019 13:31","993 12th St, Los Angeles, CA 90001",NULL,11.95
177245,"Lightning Charging Cable",1,14.95,"04-12-2019 16:27","472 Sunset St, San Francisco, CA 94016",NULL,14.95
177246,"AA Batteries (4-pack)",1,3.84,"04/19/19 18:06","768 Jefferson St, Seattle, WA 98101",NULL,3.84
177247,"20in Monitor",1,109.99,"04-05-2019 14:24","613 7th St, Los Angeles, CA 90001",NULL,109.99
177248,"Lightning Charging Cable",1,14.95,"04-05-2019 15:29","597 Maple St, San Francisco, CA 94016",NULL,14.95
177249,"AA Batteries (4-pack)",1,3.84,"04/14/19 20:05","61 Adams St, Atlanta, GA 30301",NULL,3.84
177250,"Apple Airpods Headphones",1,150,"04/29/19 18:50","586 Jackson St, Dallas, TX 75001",NULL,150.00
177251,"Lightning Charging Cable",1,14.95,"04/18/19 10:42","580 Lincoln St, Austin, TX 73301",NULL,14.95
177252,"Lightning Charging Cable",1,14.95,"04/14/19 16:36","904 Chestnut St, San Francisco, CA 94016",NULL,14.95
177253,"Apple Airpods Headphones",1,150,"04-05-2019 13:57","456 Cherry St, San Francisco, CA 94016",NULL,150.00
177254,"AA Batteries (4-pack)",1,3.84,"04/21/19 02:12","689 Cherry St, Boston, MA 02215",NULL,3.84
177254,"AAA Batteries (4-pack)",2,2.99,"04/21/19 02:12","689 Cherry St, Boston, MA 02215",NULL,5.98
177255,"USB-C Charging Cable",2,11.95,"04-08-2019 09:19","695 Hill St, Boston, MA 02215",NULL,23.90
177256,"Bose SoundSport Headphones",1,99.99,"04/28/19 21:34","789 11th St, San Francisco, CA 94016",NULL,99.99
177256,"AA Batteries (4-pack)",1,3.84,"04/28/19 21:34","789 11th St, San Francisco, CA 94016",NULL,3.84
177257,"AA Batteries (4-pack)",1,3.84,"04/27/19 21:55","317 Hill St, Portland, OR 97035",NULL,3.84
177258,"Lightning Charging Cable",1,14.95,"04-02-2019 16:13","272 10th St, Dallas, TX 75001",NULL,14.95
177259,"34in Ultrawide Monitor",1,379.99,"04-08-2019 13:36","176 Hill St, New York City, NY 10001",NULL,379.99
177260,"Bose SoundSport Headphones",1,99.99,"04-10-2019 13:39","288 Jackson St, Atlanta, GA 30301",NULL,99.99
177261,"34in Ultrawide Monitor",1,379.99,"04/16/19 23:25","804 8th St, Boston, MA 02215",NULL,379.99
177262,"USB-C Charging Cable",1,11.95,"04-03-2019 13:57","804 Johnson St, Portland, OR 97035",NULL,11.95
177263,"27in 4K Gaming Monitor",1,389.99,"04/29/19 11:18","70 Johnson St, San Francisco, CA 94016",NULL,389.99
177264,"AAA Batteries (4-pack)",2,2.99,"04-05-2019 21:35","236 9th St, Austin, TX 73301",NULL,5.98
177265,"Bose SoundSport Headphones",1,99.99,"04/28/19 15:45","164 Hickory St, San Francisco, CA 94016",NULL,99.99
177266,"AA Batteries (4-pack)",1,3.84,"04/21/19 19:20","251 Highland St, New York City, NY 10001",NULL,3.84
177267,"Bose SoundSport Headphones",1,99.99,"04/23/19 11:00","410 Hill St, Atlanta, GA 30301",NULL,99.99
177268,"AAA Batteries (4-pack)",2,2.99,"04-01-2019 21:21","985 Main St, New York City, NY 10001",NULL,5.98
177269,"AAA Batteries (4-pack)",1,2.99,"04/16/19 19:22","460 2nd St, Dallas, TX 75001",NULL,2.99
177270,"Google Phone",1,600,"04/22/19 20:34","518 North St, Los Angeles, CA 90001",NULL,600.00
177271,"AA Batteries (4-pack)",1,3.84,"04/21/19 08:53","832 Adams St, New York City, NY 10001",NULL,3.84
177272,"Lightning Charging Cable",2,14.95,"04/23/19 15:28","195 South St, Boston, MA 02215",NULL,29.90
177273,"USB-C Charging Cable",1,11.95,"04/17/19 08:29","351 4th St, San Francisco, CA 94016",NULL,11.95
177274,"AA Batteries (4-pack)",1,3.84,"04/23/19 11:59","559 Washington St, Seattle, WA 98101",NULL,3.84
177275,"AA Batteries (4-pack)",2,3.84,"04/22/19 18:26","542 14th St, Boston, MA 02215",NULL,7.68
177276,"AA Batteries (4-pack)",1,3.84,"04/29/19 20:06","519 13th St, New York City, NY 10001",NULL,3.84
177277,"Wired Headphones",1,11.99,"04-02-2019 17:26","467 Elm St, San Francisco, CA 94016",NULL,11.99
177278,"AA Batteries (4-pack)",1,3.84,"04/19/19 10:41","936 Maple St, Boston, MA 02215",NULL,3.84
177279,"27in 4K Gaming Monitor",1,389.99,"04/22/19 22:27","235 Church St, Dallas, TX 75001",NULL,389.99
177280,"Lightning Charging Cable",1,14.95,"04/16/19 20:02","23 Madison St, San Francisco, CA 94016",NULL,14.95
177281,"27in FHD Monitor",1,149.99,"04/29/19 11:51","524 Hickory St, Atlanta, GA 30301",NULL,149.99
177282,"Wired Headphones",1,11.99,"04-08-2019 23:44","710 7th St, Los Angeles, CA 90001",NULL,11.99
177283,"USB-C Charging Cable",1,11.95,"04-04-2019 23:36","874 Maple St, San Francisco, CA 94016",NULL,11.95
177284,"Bose SoundSport Headphones",1,99.99,"04/18/19 12:15","593 Church St, Boston, MA 02215",NULL,99.99
177285,"20in Monitor",1,109.99,"04-02-2019 21:26","947 Hickory St, San Francisco, CA 94016",NULL,109.99
177286,"AAA Batteries (4-pack)",1,2.99,"04-05-2019 11:10","545 5th St, New York City, NY 10001",NULL,2.99
177287,"AA Batteries (4-pack)",2,3.84,"04/18/19 13:17","463 Hill St, San Francisco, CA 94016",NULL,7.68
177288,"USB-C Charging Cable",1,11.95,"04-03-2019 17:47","102 Center St, San Francisco, CA 94016",NULL,11.95
177289,"Lightning Charging Cable",1,14.95,"04-04-2019 09:18","441 Lakeview St, Dallas, TX 75001",NULL,14.95
177290,"27in FHD Monitor",1,149.99,"04-05-2019 22:23","37 Sunset St, San Francisco, CA 94016",NULL,149.99
177291,"Apple Airpods Headphones",1,150,"04/24/19 11:19","172 Lincoln St, New York City, NY 10001",NULL,150.00
177292,"Wired Headphones",1,11.99,"04-11-2019 19:10","76 Jefferson St, Los Angeles, CA 90001",NULL,11.99
177293,"AA Batteries (4-pack)",3,3.84,"04/20/19 12:04","223 2nd St, New York City, NY 10001",NULL,11.52
177294,"Lightning Charging Cable",1,14.95,"04/21/19 14:31","573 Madison St, Austin, TX 73301",NULL,14.95
177295,"AAA Batteries (4-pack)",2,2.99,"04/25/19 10:47","736 1st St, Boston, MA 02215",NULL,5.98
177296,"Lightning Charging Cable",1,14.95,"04-05-2019 19:16","846 Meadow St, New York City, NY 10001",NULL,14.95
177297,"Apple Airpods Headphones",1,150,"04/21/19 14:25","4 Cherry St, Boston, MA 02215",NULL,150.00
177298,"34in Ultrawide Monitor",1,379.99,"04/13/19 14:44","173 1st St, New York City, NY 10001",NULL,379.99
177299,"AAA Batteries (4-pack)",1,2.99,"04/30/19 21:04","555 2nd St, Portland, ME 04101",NULL,2.99
177300,"20in Monitor",1,109.99,"04-03-2019 21:33","276 Lincoln St, Los Angeles, CA 90001",NULL,109.99
177300,"Apple Airpods Headphones",1,150,"04-03-2019 21:33","276 Lincoln St, Los Angeles, CA 90001",NULL,150.00
177301,"AA Batteries (4-pack)",1,3.84,"04-04-2019 16:11","102 Chestnut St, Los Angeles, CA 90001",NULL,3.84
177302,"27in FHD Monitor",1,149.99,"04/30/19 21:10","560 Sunset St, Los Angeles, CA 90001",NULL,149.99
177303,"Wired Headphones",1,11.99,"04-01-2019 23:19","890 Jefferson St, Boston, MA 02215",NULL,11.99
177304,"Lightning Charging Cable",1,14.95,"04/27/19 18:20","181 Dogwood St, Los Angeles, CA 90001",NULL,14.95
177305,"20in Monitor",1,109.99,"04/19/19 11:25","164 Pine St, Seattle, WA 98101",NULL,109.99
177306,"20in Monitor",1,109.99,"04-02-2019 18:03","171 Chestnut St, Portland, ME 04101",NULL,109.99
177307,"Wired Headphones",1,11.99,"04/24/19 13:18","380 Cedar St, Austin, TX 73301",NULL,11.99
177308,"AA Batteries (4-pack)",2,3.84,"04-05-2019 19:30","944 Washington St, Boston, MA 02215",NULL,7.68
177309,"27in 4K Gaming Monitor",1,389.99,"04-03-2019 10:31","980 Hickory St, New York City, NY 10001",NULL,389.99
177310,iPhone,1,700,"04/29/19 20:03","68 Chestnut St, Los Angeles, CA 90001",NULL,700.00
177311,"Lightning Charging Cable",1,14.95,"04/25/19 16:03","782 South St, Dallas, TX 75001",NULL,14.95
177312,"AA Batteries (4-pack)",3,3.84,"04/22/19 16:58","455 North St, San Francisco, CA 94016",NULL,11.52
177313,"Macbook Pro Laptop",1,1700,"04-11-2019 17:19","317 Madison St, San Francisco, CA 94016",NULL,1700.00
177314,"Apple Airpods Headphones",1,150,"04/18/19 07:29","462 Lincoln St, Seattle, WA 98101",NULL,150.00
177315,"27in FHD Monitor",1,149.99,"04-04-2019 19:30","121 Walnut St, Seattle, WA 98101",NULL,149.99
177316,iPhone,1,700,"04-01-2019 10:25","454 4th St, Dallas, TX 75001",NULL,700.00
177317,"AAA Batteries (4-pack)",1,2.99,"04/18/19 11:16","49 Cedar St, San Francisco, CA 94016",NULL,2.99
177318,iPhone,1,700,"04-10-2019 20:44","484 10th St, New York City, NY 10001",NULL,700.00
177319,"USB-C Charging Cable",1,11.95,"04-09-2019 18:21","650 14th St, Los Angeles, CA 90001",NULL,11.95
177320,"Flatscreen TV",1,300,"04-03-2019 12:55","162 North St, San Francisco, CA 94016",NULL,300.00
177321,"27in 4K Gaming Monitor",1,389.99,"04/19/19 22:02","115 Wilson St, Los Angeles, CA 90001",NULL,389.99
177322,"USB-C Charging Cable",1,11.95,"04/28/19 12:41","652 Lakeview St, Seattle, WA 98101",NULL,11.95
177323,"Lightning Charging Cable",1,14.95,"04-12-2019 20:15","584 Jackson St, Seattle, WA 98101",NULL,14.95
177324,"Wired Headphones",1,11.99,"04-02-2019 18:24","809 11th St, Atlanta, GA 30301",NULL,11.99
177325,"Apple Airpods Headphones",1,150,"04/13/19 20:54","844 12th St, San Francisco, CA 94016",NULL,150.00
177326,"Bose SoundSport Headphones",1,99.99,"04/28/19 20:17","847 Cherry St, Los Angeles, CA 90001",NULL,99.99
177327,"Lightning Charging Cable",1,14.95,"04/21/19 20:41","837 Adams St, Boston, MA 02215",NULL,14.95
177328,"ThinkPad Laptop",1,999.99,"04/17/19 22:24","857 Ridge St, Boston, MA 02215",NULL,999.99
177329,iPhone,1,700,"04/29/19 08:12","653 Walnut St, Seattle, WA 98101",NULL,700.00
177330,"USB-C Charging Cable",1,11.95,"04/30/19 10:55","698 12th St, San Francisco, CA 94016",NULL,11.95
177331,"USB-C Charging Cable",1,11.95,"04-10-2019 19:55","1 Ridge St, Boston, MA 02215",NULL,11.95
177332,"Apple Airpods Headphones",1,150,"04-08-2019 12:24","859 5th St, Seattle, WA 98101",NULL,150.00
177333,"Apple Airpods Headphones",1,150,"04-03-2019 07:28","689 Madison St, Boston, MA 02215",NULL,150.00
177334,"Wired Headphones",1,11.99,"04/19/19 22:37","522 12th St, Atlanta, GA 30301",NULL,11.99
177335,"Wired Headphones",1,11.99,"04/14/19 21:59","95 South St, New York City, NY 10001",NULL,11.99
177336,"Apple Airpods Headphones",1,150,"04/17/19 12:50","159 7th St, Seattle, WA 98101",NULL,150.00
177337,"AAA Batteries (4-pack)",1,2.99,"04/15/19 18:17","975 Sunset St, Seattle, WA 98101",NULL,2.99
177338,"Wired Headphones",1,11.99,"04/21/19 15:42","130 4th St, Los Angeles, CA 90001",NULL,11.99
177339,"Wired Headphones",1,11.99,"04-05-2019 11:19","64 Maple St, Portland, OR 97035",NULL,11.99
177340,"27in 4K Gaming Monitor",1,389.99,"04-08-2019 22:06","811 Spruce St, Los Angeles, CA 90001",NULL,389.99
177341,"AA Batteries (4-pack)",2,3.84,"04/13/19 11:27","822 2nd St, New York City, NY 10001",NULL,7.68
177342,"Bose SoundSport Headphones",1,99.99,"04/14/19 20:59","451 Pine St, San Francisco, CA 94016",NULL,99.99
177343,"USB-C Charging Cable",1,11.95,"04-07-2019 10:47","221 Walnut St, San Francisco, CA 94016",NULL,11.95
177344,"Google Phone",1,600,"04/20/19 19:54","286 Jackson St, Los Angeles, CA 90001",NULL,600.00
177345,"Wired Headphones",1,11.99,"04-12-2019 13:53","625 2nd St, New York City, NY 10001",NULL,11.99
177346,"27in 4K Gaming Monitor",1,389.99,"04/13/19 00:26","593 Spruce St, Los Angeles, CA 90001",NULL,389.99
177347,"Bose SoundSport Headphones",1,99.99,"04/30/19 08:00","888 Pine St, Atlanta, GA 30301",NULL,99.99
177348,"Macbook Pro Laptop",1,1700,"04-04-2019 18:11","972 9th St, Seattle, WA 98101",NULL,1700.00
177349,"Lightning Charging Cable",1,14.95,"04/17/19 08:26","163 Forest St, Boston, MA 02215",NULL,14.95
177350,"Google Phone",1,600,"04/21/19 13:55","833 Wilson St, Portland, OR 97035",NULL,600.00
177351,iPhone,1,700,"04/13/19 07:52","844 6th St, Dallas, TX 75001",NULL,700.00
177352,"34in Ultrawide Monitor",1,379.99,"04/30/19 18:46","464 Walnut St, Los Angeles, CA 90001",NULL,379.99
177353,"Macbook Pro Laptop",1,1700,"04-04-2019 10:27","654 South St, Portland, OR 97035",NULL,1700.00
177354,"Google Phone",1,600,"04-11-2019 22:38","432 Chestnut St, New York City, NY 10001",NULL,600.00
177355,"34in Ultrawide Monitor",1,379.99,"04-07-2019 13:52","233 Jefferson St, Seattle, WA 98101",NULL,379.99
177356,"27in FHD Monitor",1,149.99,"04-03-2019 20:19","69 10th St, New York City, NY 10001",NULL,149.99
177357,"Wired Headphones",1,11.99,"04-08-2019 20:26","139 Pine St, Los Angeles, CA 90001",NULL,11.99
177358,"AAA Batteries (4-pack)",1,2.99,"04-04-2019 01:48","159 Cherry St, Boston, MA 02215",NULL,2.99
177359,"Macbook Pro Laptop",1,1700,"04/18/19 14:47","143 Willow St, San Francisco, CA 94016",NULL,1700.00
177360,"AAA Batteries (4-pack)",2,2.99,"04/29/19 19:12","636 River St, New York City, NY 10001",NULL,5.98
177361,"AA Batteries (4-pack)",2,3.84,"04/26/19 11:23","440 5th St, Boston, MA 02215",NULL,7.68
177362,"Flatscreen TV",1,300,"04/13/19 15:30","602 Sunset St, Portland, OR 97035",NULL,300.00
177363,"Bose SoundSport Headphones",1,99.99,"04-04-2019 13:55","758 Spruce St, Los Angeles, CA 90001",NULL,99.99
177364,"ThinkPad Laptop",1,999.99,"04/29/19 15:59","938 Forest St, Los Angeles, CA 90001",NULL,999.99
177365,"AAA Batteries (4-pack)",1,2.99,"04-06-2019 15:22","18 9th St, San Francisco, CA 94016",NULL,2.99
177366,"Apple Airpods Headphones",1,150,"04/27/19 14:47","81 13th St, New York City, NY 10001",NULL,150.00
177367,"Google Phone",1,600,"04-05-2019 07:52","141 Chestnut St, San Francisco, CA 94016",NULL,600.00
177367,"USB-C Charging Cable",1,11.95,"04-05-2019 07:52","141 Chestnut St, San Francisco, CA 94016",NULL,11.95
177367,"Bose SoundSport Headphones",1,99.99,"04-05-2019 07:52","141 Chestnut St, San Francisco, CA 94016",NULL,99.99
177368,"USB-C Charging Cable",1,11.95,"04-03-2019 14:36","209 2nd St, Seattle, WA 98101",NULL,11.95
177369,"27in FHD Monitor",1,149.99,"04-12-2019 16:54","329 North St, Boston, MA 02215",NULL,149.99
177370,"Apple Airpods Headphones",1,150,"04-10-2019 18:32","732 Forest St, New York City, NY 10001",NULL,150.00
177371,"Bose SoundSport Headphones",1,99.99,"04/19/19 20:15","715 Church St, Los Angeles, CA 90001",NULL,99.99
177372,"27in 4K Gaming Monitor",1,389.99,"04/27/19 15:23","61 Spruce St, San Francisco, CA 94016",NULL,389.99
177373,"27in FHD Monitor",1,149.99,"04/22/19 12:14","564 Lake St, San Francisco, CA 94016",NULL,149.99
177374,"Lightning Charging Cable",1,14.95,"04/25/19 08:01","829 Dogwood St, San Francisco, CA 94016",NULL,14.95
177375,"Wired Headphones",1,11.99,"04-02-2019 19:11","513 West St, Boston, MA 02215",NULL,11.99
177376,"AAA Batteries (4-pack)",1,2.99,"04-04-2019 00:31","670 7th St, San Francisco, CA 94016",NULL,2.99
177377,"Wired Headphones",1,11.99,"04-08-2019 11:46","369 Hickory St, Dallas, TX 75001",NULL,11.99
177378,"Bose SoundSport Headphones",1,99.99,"04-04-2019 22:15","504 Lake St, San Francisco, CA 94016",NULL,99.99
177379,"Google Phone",1,600,"04/19/19 14:24","673 South St, Boston, MA 02215",NULL,600.00
177380,"Lightning Charging Cable",1,14.95,"04-03-2019 20:56","512 Center St, Atlanta, GA 30301",NULL,14.95
177381,"Bose SoundSport Headphones",1,99.99,"04/25/19 08:56","887 Hickory St, Dallas, TX 75001",NULL,99.99
177382,"Apple Airpods Headphones",1,150,"04-12-2019 13:11","843 13th St, San Francisco, CA 94016",NULL,150.00
177383,"LG Dryer",1,600,"04/17/19 18:52","759 Spruce St, Austin, TX 73301",NULL,600.00
177384,"Flatscreen TV",1,300,"04/24/19 15:27","425 Jackson St, New York City, NY 10001",NULL,300.00
177385,"Macbook Pro Laptop",1,1700,"04-11-2019 12:08","27 Adams St, San Francisco, CA 94016",NULL,1700.00
177386,"34in Ultrawide Monitor",1,379.99,"04/17/19 15:44","154 South St, Atlanta, GA 30301",NULL,379.99
177387,"AA Batteries (4-pack)",1,3.84,"04-03-2019 22:10","218 10th St, Austin, TX 73301",NULL,3.84
177388,"Lightning Charging Cable",1,14.95,"04/24/19 12:50","651 8th St, Boston, MA 02215",NULL,14.95
177389,"Lightning Charging Cable",2,14.95,"04/24/19 12:07","672 West St, Seattle, WA 98101",NULL,29.90
177390,"Wired Headphones",1,11.99,"04/28/19 17:14","494 Hickory St, Los Angeles, CA 90001",NULL,11.99
177391,"AA Batteries (4-pack)",1,3.84,"04-08-2019 11:47","477 Jackson St, San Francisco, CA 94016",NULL,3.84
177392,"USB-C Charging Cable",1,11.95,"04/23/19 12:45","139 5th St, Atlanta, GA 30301",NULL,11.95
177393,"27in FHD Monitor",1,149.99,"04/18/19 11:43","903 Center St, Dallas, TX 75001",NULL,149.99
177394,"Apple Airpods Headphones",1,150,"04/22/19 12:10","144 Cherry St, Seattle, WA 98101",NULL,150.00
177395,"34in Ultrawide Monitor",1,379.99,"04-03-2019 00:08","22 Main St, San Francisco, CA 94016",NULL,379.99
177396,"Wired Headphones",1,11.99,"04/17/19 14:29","217 Hill St, Boston, MA 02215",NULL,11.99
177397,"20in Monitor",1,109.99,"04/27/19 18:20","438 Park St, Austin, TX 73301",NULL,109.99
177398,"27in FHD Monitor",1,149.99,"04/13/19 21:54","640 8th St, Los Angeles, CA 90001",NULL,149.99
177398,"AAA Batteries (4-pack)",1,2.99,"04/13/19 21:54","640 8th St, Los Angeles, CA 90001",NULL,2.99
177399,"AAA Batteries (4-pack)",1,2.99,"04/30/19 01:32","739 North St, San Francisco, CA 94016",NULL,2.99
177400,"USB-C Charging Cable",2,11.95,"04/24/19 06:44","964 Ridge St, Portland, ME 04101",NULL,23.90
177401,"Flatscreen TV",1,300,"04/24/19 10:16","393 Hickory St, Los Angeles, CA 90001",NULL,300.00
177402,"AAA Batteries (4-pack)",2,2.99,"04-09-2019 21:06","447 10th St, New York City, NY 10001",NULL,5.98
177403,"Bose SoundSport Headphones",1,99.99,"04/18/19 07:26","717 6th St, New York City, NY 10001",NULL,99.99
177404,"Bose SoundSport Headphones",1,99.99,"04/14/19 19:03","890 Dogwood St, Los Angeles, CA 90001",NULL,99.99
177405,"Lightning Charging Cable",1,14.95,"04-09-2019 16:38","564 Pine St, San Francisco, CA 94016",NULL,14.95
177406,"AA Batteries (4-pack)",2,3.84,"04-05-2019 16:46","547 Sunset St, San Francisco, CA 94016",NULL,7.68
177407,"USB-C Charging Cable",1,11.95,"04-10-2019 21:40","339 Spruce St, Boston, MA 02215",NULL,11.95
177408,"Bose SoundSport Headphones",1,99.99,"04/21/19 19:16","53 2nd St, San Francisco, CA 94016",NULL,99.99
177409,"USB-C Charging Cable",1,11.95,"04/21/19 19:57","577 South St, Portland, OR 97035",NULL,11.95
177410,"Lightning Charging Cable",1,14.95,"04-05-2019 07:45","257 Wilson St, Atlanta, GA 30301",NULL,14.95
177411,"Wired Headphones",1,11.99,"04-05-2019 19:46","94 Maple St, Boston, MA 02215",NULL,11.99
177412,"Apple Airpods Headphones",1,150,"04/15/19 19:19","557 Pine St, Boston, MA 02215",NULL,150.00
177413,"Wired Headphones",1,11.99,"04-07-2019 21:34","892 12th St, Seattle, WA 98101",NULL,11.99
177414,"AAA Batteries (4-pack)",1,2.99,"04/27/19 18:18","151 Lakeview St, Boston, MA 02215",NULL,2.99
177415,"34in Ultrawide Monitor",1,379.99,"04-07-2019 01:27","505 10th St, Portland, ME 04101",NULL,379.99
177416,"AAA Batteries (4-pack)",1,2.99,"04/15/19 12:58","75 Spruce St, Los Angeles, CA 90001",NULL,2.99
177417,"34in Ultrawide Monitor",1,379.99,"04-10-2019 07:10","13 Cherry St, San Francisco, CA 94016",NULL,379.99
177418,"Wired Headphones",1,11.99,"04/18/19 21:22","440 Cherry St, Dallas, TX 75001",NULL,11.99
177419,"Lightning Charging Cable",1,14.95,"04/23/19 08:49","604 South St, Boston, MA 02215",NULL,14.95
177420,"Lightning Charging Cable",1,14.95,"04/14/19 13:45","593 Chestnut St, San Francisco, CA 94016",NULL,14.95
177421,"AAA Batteries (4-pack)",1,2.99,"04-06-2019 21:55","818 9th St, San Francisco, CA 94016",NULL,2.99
177422,"Macbook Pro Laptop",1,1700,"04-05-2019 19:52","368 Jackson St, San Francisco, CA 94016",NULL,1700.00
177423,"Wired Headphones",1,11.99,"04/23/19 10:14","897 7th St, Dallas, TX 75001",NULL,11.99
177424,"USB-C Charging Cable",1,11.95,"04/21/19 12:13","915 Walnut St, New York City, NY 10001",NULL,11.95
177425,"AAA Batteries (4-pack)",1,2.99,"04/26/19 10:50","234 6th St, San Francisco, CA 94016",NULL,2.99
177426,"Wired Headphones",1,11.99,"04/14/19 20:07","988 West St, New York City, NY 10001",NULL,11.99
177427,"Bose SoundSport Headphones",1,99.99,"04-10-2019 13:48","216 Washington St, Atlanta, GA 30301",NULL,99.99
177428,"Vareebadd Phone",1,400,"04/15/19 08:19","481 Jefferson St, Boston, MA 02215",NULL,400.00
177428,"USB-C Charging Cable",1,11.95,"04/15/19 08:19","481 Jefferson St, Boston, MA 02215",NULL,11.95
177429,"Wired Headphones",1,11.99,"04-05-2019 18:07","685 Maple St, Los Angeles, CA 90001",NULL,11.99
177430,iPhone,1,700,"04-08-2019 12:05","821 Sunset St, Seattle, WA 98101",NULL,700.00
177431,"AA Batteries (4-pack)",2,3.84,"04/28/19 20:43","942 Jackson St, Austin, TX 73301",NULL,7.68
177432,"Apple Airpods Headphones",1,150,"04-08-2019 10:25","686 North St, San Francisco, CA 94016",NULL,150.00
177433,"27in FHD Monitor",1,149.99,"04/29/19 10:22","377 Park St, Boston, MA 02215",NULL,149.99
177434,"USB-C Charging Cable",1,11.95,"04/14/19 19:47","456 13th St, New York City, NY 10001",NULL,11.95
177435,"USB-C Charging Cable",1,11.95,"04-03-2019 18:51","290 Johnson St, Dallas, TX 75001",NULL,11.95
177436,"Lightning Charging Cable",1,14.95,"04-11-2019 20:37","150 Hickory St, New York City, NY 10001",NULL,14.95
177437,"Wired Headphones",1,11.99,"04/18/19 15:54","792 Cedar St, New York City, NY 10001",NULL,11.99
177438,"Wired Headphones",1,11.99,"04/22/19 08:59","430 Ridge St, New York City, NY 10001",NULL,11.99
177439,"Lightning Charging Cable",1,14.95,"04/14/19 17:22","735 Ridge St, San Francisco, CA 94016",NULL,14.95
177440,"Macbook Pro Laptop",1,1700,"04/20/19 14:39","156 Hickory St, Los Angeles, CA 90001",NULL,1700.00
177441,iPhone,1,700,"04/16/19 14:38","559 Elm St, Dallas, TX 75001",NULL,700.00
177441,"Lightning Charging Cable",1,14.95,"04/16/19 14:38","559 Elm St, Dallas, TX 75001",NULL,14.95
177442,"AAA Batteries (4-pack)",1,2.99,"04/30/19 06:59","380 Church St, New York City, NY 10001",NULL,2.99
177443,"Apple Airpods Headphones",1,150,"04/21/19 16:42","23 9th St, Dallas, TX 75001",NULL,150.00
177443,"27in 4K Gaming Monitor",1,389.99,"04/21/19 16:42","23 9th St, Dallas, TX 75001",NULL,389.99
177444,"34in Ultrawide Monitor",1,379.99,"04/19/19 10:59","670 Elm St, Atlanta, GA 30301",NULL,379.99
177445,"Lightning Charging Cable",1,14.95,"04/21/19 02:24","614 Meadow St, Austin, TX 73301",NULL,14.95
177446,"Lightning Charging Cable",1,14.95,"04-10-2019 19:23","399 10th St, Austin, TX 73301",NULL,14.95
177447,"AA Batteries (4-pack)",3,3.84,"04/29/19 15:54","882 River St, Boston, MA 02215",NULL,11.52
177448,"Google Phone",1,600,"04/24/19 19:38","915 Forest St, Los Angeles, CA 90001",NULL,600.00
177448,"USB-C Charging Cable",1,11.95,"04/24/19 19:38","915 Forest St, Los Angeles, CA 90001",NULL,11.95
177449,"Macbook Pro Laptop",1,1700,"04/29/19 14:07","272 Lakeview St, Portland, OR 97035",NULL,1700.00
177450,"ThinkPad Laptop",1,999.99,"04/17/19 19:32","525 Meadow St, New York City, NY 10001",NULL,999.99
177451,"USB-C Charging Cable",1,11.95,"04/18/19 00:52","947 Hickory St, San Francisco, CA 94016",NULL,11.95
177452,"Wired Headphones",1,11.99,"04-03-2019 13:22","987 Forest St, San Francisco, CA 94016",NULL,11.99
177453,iPhone,1,700,"04/16/19 21:05","865 Sunset St, Portland, OR 97035",NULL,700.00
177454,"Lightning Charging Cable",1,14.95,"04-01-2019 23:13","136 14th St, San Francisco, CA 94016",NULL,14.95
177455,"Bose SoundSport Headphones",1,99.99,"04-05-2019 10:21","864 North St, Austin, TX 73301",NULL,99.99
177456,"Flatscreen TV",1,300,"04/24/19 23:54","729 10th St, Los Angeles, CA 90001",NULL,300.00
177457,"27in 4K Gaming Monitor",1,389.99,"04/14/19 20:45","753 North St, New York City, NY 10001",NULL,389.99
177458,"Macbook Pro Laptop",1,1700,"04/29/19 08:17","807 Wilson St, Dallas, TX 75001",NULL,1700.00
177459,"AA Batteries (4-pack)",1,3.84,"04-03-2019 19:31","283 10th St, San Francisco, CA 94016",NULL,3.84
177460,"USB-C Charging Cable",2,11.95,"04/20/19 20:38","890 2nd St, San Francisco, CA 94016",NULL,23.90
177461,"27in 4K Gaming Monitor",1,389.99,"04/26/19 23:36","396 7th St, Boston, MA 02215",NULL,389.99
177462,"34in Ultrawide Monitor",1,379.99,"04-10-2019 16:25","792 Meadow St, Seattle, WA 98101",NULL,379.99
177463,"USB-C Charging Cable",1,11.95,"04/30/19 16:02","321 Pine St, Los Angeles, CA 90001",NULL,11.95
177464,"Bose SoundSport Headphones",1,99.99,"04/21/19 10:05","777 7th St, San Francisco, CA 94016",NULL,99.99
177465,"Macbook Pro Laptop",1,1700,"04/13/19 09:13","655 13th St, Boston, MA 02215",NULL,1700.00
177466,"Apple Airpods Headphones",1,150,"04/21/19 17:09","104 Elm St, San Francisco, CA 94016",NULL,150.00
177467,"Lightning Charging Cable",1,14.95,"04-04-2019 11:09","810 Hill St, Atlanta, GA 30301",NULL,14.95
